pct,size_usd
7.9,3.791226226683148
7.91,3.7999963532444
7.92,3.8141929490705
7.93,3.827513695878532
7.94,3.840072346299958
7.95,3.8528979827895
7.96,3.86506835116616
7.97,3.880803826934386
7.98,3.8938727167353
7.99,3.90385226793485
8.0,3.914366858672463
8.01,3.925383390796011
8.02,3.937322484968393
8.03,3.946022845777087
8.04,3.952992461911403
8.05,3.9585970153743
8.06,3.962139679553831
8.07,3.96681493085975
8.08,3.973096300668
8.09,3.978152985569597
8.1,3.982834790299051
8.11,3.9863511940564
8.12,3.989986893346
8.13,3.992632013108846
8.14,3.994893614978428
8.15,3.997112011003683
8.16,3.998744877017181
8.17,3.999855142811163
8.18,4.001672387229363
8.19,4.004019194538948
8.2,4.007592992703317
8.21,4.0128196360365
8.22,4.019304634938742
8.23,4.0286199330216
8.24,4.03819763295732
8.25,4.048116562686
8.26,4.0583107556203
8.27,4.067967342919683
8.28,4.0795522400192
8.29,4.09020591598365
8.3,4.0999521957323
8.31,4.1090225675203
8.32,4.119351974046062
8.33,4.1304257630968
8.34,4.14098107522188
8.35,4.154925345285335
8.36,4.167249072893345
8.37,4.17914169975216
8.38,4.189033363817965
8.39,4.199822508
8.4,4.2100261560396
8.41,4.22056722175983
8.42,4.2333295896612
8.43,4.24492749750329
8.44,4.2558754143272
8.45,4.2664982865943
8.46,4.276916668892896
8.47,4.2904334312406
8.48,4.302514463935
8.49,4.317340785204445
8.5,4.33116597734592
8.51,4.346792851784698
8.52,4.360489041036256
8.53,4.3747098521539
8.54,4.3859358597395
8.55,4.3990711059526
8.56,4.40946272347305
8.57,4.422020673947848
8.58,4.4327318463232
8.59,4.4441878220265
8.6,4.454722176387273
8.61,4.465357199557682
8.62,4.475473259945989
8.63,4.485916647203902
8.64,4.4961376379416
8.65,4.50079903918125
8.66,4.510849769499
8.67,4.5216137057948
8.68,4.5334147337798
8.69,4.54750412823854
8.7,4.5621839310012
8.71,4.574421021558877
8.72,4.589868050545
8.73,4.59997999
8.74,4.611961638186
8.75,4.6227729251934
8.76,4.634966621059
8.77,4.644879396004467
8.78,4.6565008829137
8.79,4.668107516668
8.8,4.6780303100198
8.81,4.6901485228318
8.82,4.701833317728
8.83,4.711912135305221
8.84,4.7222286950568
8.85,4.734271475327681
8.86,4.745692307024473
8.87,4.749762974999999
8.88,4.757271434045
8.89,4.768022013359175
8.9,4.781243102467163
8.91,4.7951821752
8.92,4.808203270392
8.93,4.820110547999877
8.94,4.83356193915798
8.95,4.8463167338622
8.96,4.857184047463
8.97,4.8682961425392
8.98,4.8796135360154
8.99,4.88978349938216
9.0,4.898439723788278
9.01,4.906059987483002
9.02,4.915537019364624
9.03,4.92363965904051
9.04,4.928997160409501
9.05,4.93448179519376
9.06,4.938378653994751
9.07,4.942615876772502
9.08,4.944761254625
9.09,4.94680014658843
9.1,4.948227678587235
9.11,4.94951268017144
9.12,4.95080208737605
9.13,4.952381999465
9.14,4.954328673514508
9.15,4.956028059645
9.16,4.9577225192415
9.17,4.959386776972214
9.18,4.96156257684552
9.19,4.963661399329105
9.2,4.9659295258332
9.21,4.96783871583312
9.22,4.9696485524776
9.23,4.97184342855546
9.24,4.973665940560599
9.25,4.9749833003504
9.26,4.97598321300612
9.27,4.977328627251141
9.28,4.978427369653864
9.29,4.979202868696884
9.3,4.980185849729798
9.31,4.981092329038194
9.32,4.982229287175757
9.33,4.983080712484686
9.34,4.983890180085
9.35,4.984800926057037
9.36,4.985529053043845
9.37,4.986266189555077
9.38,4.986989817867798
9.39,4.988218454467523
9.4,4.988994792808
9.41,4.98971429588408
9.42,4.990534602279778
9.43,4.9912246842864
9.44,4.992082806290174
9.45,4.992742447307883
9.46,4.993407492294041
9.47,4.994061368581108
9.48,4.99459921983981
9.49,4.995223857575185
9.5,4.9958031312369
9.51,4.996347642228
9.52,4.996933864226419
9.53,4.9974378083175
9.54,4.997899967955354
9.55,4.998337143644477
9.56,4.998749641376909
9.57,4.999093169469864
9.58,4.9995023
9.59,4.9998023762228
9.6,5.000138313589597
9.61,5.000640384858234
9.62,5.001164320999505
9.63,5.00180134795809
9.64,5.002463776260079
9.65,5.003241161374085
9.66,5.0040826095132
9.67,5.004981552393982
9.68,5.00609096895
9.69,5.007221075846949
9.7,5.00831665731068
9.71,5.009520148241677
9.72,5.010835765824391
9.73,5.012088705810335
9.74,5.013666231092398
9.75,5.015475085977973
9.76,5.017500923209673
9.77,5.019546769094957
9.78,5.022541734816408
9.79,5.0266605670996
9.8,5.03100191562201
9.81,5.036381095690257
9.82,5.040556547955944
9.83,5.04602894425874
9.84,5.05274514018696
9.85,5.059457168117
9.86,5.068174263987481
9.87,5.075095562398166
9.88,5.0841102074567
9.89,5.0944680690818
9.9,5.1021412241815
9.91,5.11001088226921
9.92,5.1174048380184
9.93,5.125946628193047
9.94,5.13424331098704
9.95,5.14305648362496
9.96,5.1538102642399
9.97,5.163084675
9.98,5.1757959682656
9.99,5.186427231828546
10.0,5.197557195814689
10.01,5.207439139899469
10.02,5.218359610845457
10.03,5.23012631485504
10.04,5.24417450200323
10.05,5.255032232808
10.06,5.2680017275852
10.07,5.280020800520362
10.08,5.295232770417666
10.09,5.3081103233381
10.1,5.319261006458
10.11,5.3336867946874
10.12,5.345385593691
10.13,5.356851845381678
10.14,5.367406967524957
10.15,5.3794065379406
10.16,5.39397916801623
10.17,5.405658413243654
